protein,degree,strength,clustering,ego_nodes,ego_edges,local_density,complex_membership_count,protein_in_any_complex
GNAI1,74,39.186000000000995,0.036368959373212106,75,241,0.08684684684684685,58,1
GNAI2,121,72.92766666666404,0.03132412541028435,122,527,0.0713995393578106,1,1
GNAI3,105,53.80233333333304,0.03937401568611737,106,512,0.09200359389038634,0,0
GNAL,8,1.7879999999999998,0.05477354838559857,9,13,0.3611111111111111,0,0
GNAO1,38,12.4773333333327,0.028666658447796978,39,91,0.12280701754385964,0,0
GNAQ,82,37.38766666666401,0.013182346804120991,83,179,0.0526006464883926,2,1
GNAS,89,41.24199999999701,0.039353555051150936,90,414,0.10337078651685393,55,1
GNAT1,3,0.930666666667,0.0,4,3,0.5,0,0
GNAT2,15,3.989999999999,0.028415815220350155,16,25,0.20833333333333334,0,0
GNAT3,5,1.389666666666,0.0,6,5,0.3333333333333333,0,0
GNAZ,43,19.771999999999,0.011908212751673712,44,71,0.07505285412262157,0,0
GNB1,108,55.654999999997,0.03555297762777857,109,551,0.09361196058443765,33,1
GNB1L,19,5.266666666667001,0.03471294034242856,20,41,0.21578947368421053,0,0
GNB2,158,70.85666666666857,0.02431484160019129,159,772,0.061460074834806144,22,1
GNB2L1,252,0.0,0.0,253,4305,0.13504611330698288,0,0
GNB3,29,16.518999999999,0.03943437984125376,30,55,0.12643678160919541,22,1
GNB4,64,23.377000000000002,0.019511971022539945,65,145,0.06971153846153846,22,1
GNB5,37,17.372666666666,0.04118739828154212,38,92,0.13086770981507823,22,1
GNE,28,11.126333333331,0.08418029114249745,29,103,0.2536945812807882,0,0
GNG10,16,10.836000000002,0.14909454700992378,17,39,0.2867647058823529,10,1
GNG11,11,4.480666666666,0.06037705168099145,12,17,0.25757575757575757,10,1
GNG12,29,14.821000000000302,0.05829074564625574,30,86,0.19770114942528735,9,1
GNG13,5,2.212666666666,0.0,6,5,0.3333333333333333,10,1
GNG2,33,16.187333333331,0.055231946900824704,34,92,0.16399286987522282,20,1
GNG3,15,10.020333333332001,0.14766286082747618,16,38,0.31666666666666665,10,1
GNG4,19,11.542333333334,0.16034377653361023,20,61,0.32105263157894737,10,1
GNG5,32,15.192333333337002,0.0527084906019288,33,76,0.14393939393939395,10,1
GNG7,14,4.1866666666663,0.10390927048814307,15,33,0.3142857142857143,10,1
GNG8,5,4.148666666666,0.0760816203250352,6,6,0.4,10,1
GNGT1,7,3.7153333333333,0.21094699045102006,8,14,0.5,10,1
GNGT2,6,2.929,0.0,7,6,0.2857142857142857,0,0
GNL1,33,10.011333333332999,0.05258061762643728,34,107,0.19073083778966132,0,0
GNL2,91,37.15966666666899,0.09940423830860316,92,1028,0.24558050645007168,0,0
GNL3,111,60.37266666667,0.1919412526090796,112,2283,0.3672779922779923,1,1
GNL3L,73,38.732333333331,0.04916217181737178,74,304,0.11255090707145501,0,0
GNL3LP1,1,0.0,0.0,2,1,1.0,0,0
GNLY,2,0.41233333333300004,0.0,3,2,0.6666666666666666,0,0
GNMT,20,10.303666666666999,0.05723048536991252,21,44,0.20952380952380953,0,0
GNN,1,0.0,0.0,2,1,1.0,0,0
GNPAT,37,13.153666666668002,0.018796556235692617,38,64,0.09103840682788052,1,1
GNPDA1,37,16.906666666665,0.04970059372953656,38,107,0.15220483641536273,0,0
GNPDA2,15,9.456000000000998,0.08136802659144872,16,30,0.25,0,0
GNPNAT1,19,10.674333333334,0.03572956870427458,20,31,0.1631578947368421,0,0
GNPTAB,23,7.6943333333333,0.016494738135581794,24,41,0.14855072463768115,0,0
GNPTG,14,4.5793333333312995,0.010475798578154186,15,20,0.19047619047619047,0,0
GNRH1,8,2.4136666666649997,0.025422967818915128,9,11,0.3055555555555556,0,0
GNRH2,1,0.699333333333,0.0,2,1,1.0,0,0
GNRHR,2,0.382,0.0,3,2,0.6666666666666666,0,0
GNS,31,12.079666666666,0.05748407472071992,32,104,0.20967741935483872,0,0
GOLGA1,16,7.377999999998999,0.01729967899948407,17,24,0.17647058823529413,0,0
GOLGA2,450,200.74466666666407,0.009771161612102558,451,2659,0.02620349839862035,1,1
GOLGA2P10,2,0.0,0.0,3,3,1.0,0,0
GOLGA2P11,1,0.0,0.0,2,1,1.0,0,0
GOLGA2P5,1,0.0,0.0,2,1,1.0,0,0
GOLGA2P7,1,0.0,0.0,2,1,1.0,0,0
GOLGA3,51,22.580333333332003,0.03214506657853988,52,146,0.11010558069381599,0,0
GOLGA4,37,14.132333333334998,0.03137813838831614,38,104,0.14793741109530584,0,0
GOLGA5,84,29.433999999996992,0.06080771163173626,85,665,0.18627450980392157,0,0
GOLGA6A,1,0.0,0.0,2,1,1.0,0,0
GOLGA6L10,1,0.0,0.0,2,1,1.0,0,0
GOLGA6L2,3,0.0,0.0,4,3,0.5,0,0
GOLGA6L5P,3,0.0,0.0,4,3,0.5,0,0
GOLGA7,13,5.892666666666999,0.014432926184677402,14,17,0.18681318681318682,0,0
GOLGA7B,3,0.0,0.0,4,3,0.5,0,0
GOLGA8A,2,0.295666666667,0.0,3,2,0.6666666666666666,0,0
GOLGA8B,1,0.117666666667,0.0,2,1,1.0,0,0
GOLGA8DP,4,1.333333333332,0.0,5,4,0.4,0,0
GOLGA8EP,24,0.0,0.0,25,42,0.14,0,0
GOLGA8F,18,0.0,0.0,19,24,0.14035087719298245,0,0
GOLGA8G,1,0.333333333333,0.0,2,1,1.0,0,0
GOLGA8J,1,0.0,0.0,2,1,1.0,0,0
GOLGA8R,1,0.0,0.0,2,1,1.0,0,0
GOLGB1,46,21.710666666667,0.04929113311405141,47,166,0.15356151711378355,0,0
GOLIM4,48,8.288666666668,0.013609137057412589,49,122,0.10374149659863946,0,0
GOLM1,28,11.182333333332002,0.00793354795646632,29,39,0.0960591133004926,0,0
GOLPH3,44,17.469000000000705,0.011733837155594529,45,69,0.0696969696969697,0,0
GOLPH3L,21,7.0716666666663,0.023167096293558065,22,34,0.1471861471861472,0,0
GOLT1B,187,46.375000000003,0.016961639831908525,188,1246,0.07088405961997953,0,0
GON4L,13,3.6556666666659994,0.04426296842000381,14,28,0.3076923076923077,0,0
GOPC,129,56.158999999994606,0.006604224269877596,130,247,0.02945736434108527,1,1
GORAB,20,10.221333333332,0.04121003256281768,21,35,0.16666666666666666,0,0
GORASP1,54,26.721666666665993,0.01946575352711198,55,107,0.07205387205387205,1,1
GORASP2,125,63.06633333333174,0.018412225722230845,126,426,0.05409523809523809,0,0
GOSR1,39,20.166333333336006,0.10929431056823116,40,183,0.23461538461538461,0,0
GOSR2,25,13.473,0.1669932239984051,26,109,0.3353846153846154,0,0
GOT1,59,22.928333333332997,0.03253159573367469,60,205,0.11581920903954802,0,0
GOT1L1,4,0.0,0.0,5,4,0.4,0,0
GOT2,29,10.579333333331999,0.06083462185302693,30,90,0.20689655172413793,0,0
GP1BA,15,8.304666666665,0.05776195826548257,16,27,0.225,2,1
GP1BB,33,14.6983333333343,0.014356262940614956,34,53,0.0944741532976827,0,0
GP2,3,0.181,0.0,4,3,0.5,0,0
GP5,3,1.591333333333,0.30244444565434786,4,5,0.8333333333333334,0,0
GP6,8,3.703666666667,0.11071611080437627,9,15,0.4166666666666667,0,0
GP9,4,2.258666666666,0.0,5,4,0.4,0,0
GPA33,2,0.484,0.0,3,2,0.6666666666666666,0,0
GPAA1,33,14.141000000003,0.04084435134661269,34,80,0.14260249554367202,1,1
GPALPP1,19,0.0,0.0,20,29,0.15263157894736842,0,0
GPAM,12,3.105,0.021191704001229626,13,21,0.2692307692307692,0,0
GPANK1,18,5.510666666661001,0.013090850184054767,19,24,0.14035087719298245,0,0
GPATCH1,51,14.124333333338,0.061929491464763585,52,294,0.22171945701357465,1,1
GPATCH11,15,6.5363333333339995,0.1356329127034448,16,40,0.3333333333333333,0,0
GPATCH2,6,2.1690000000009997,0.13613295458152416,7,11,0.5238095238095238,0,0
GPATCH2L,37,10.862666666656002,0.025287640037908277,38,85,0.12091038406827881,0,0
GPATCH4,114,26.223666666654104,0.055197859158009434,115,1367,0.20854309687261632,0,0
GPATCH8,47,17.829999999999707,0.04503313319416557,48,173,0.15336879432624115,0,0
GPBP1,23,10.655666666667997,0.005239632069127115,24,26,0.09420289855072464,0,0
GPBP1L1,48,0.0,0.0,49,157,0.13350340136054423,0,0
GPC1,137,56.180000000000994,0.035233312763725766,138,875,0.0925632074473712,0,0
GPC3,19,6.179,0.002011715636917044,20,21,0.11052631578947368,0,0
GPC4,24,6.898000000001001,0.025194745834998845,25,44,0.14666666666666667,0,0
GPC5,1,0.220666666667,0.0,2,1,1.0,0,0
GPC6,18,7.206999999999001,0.029727355558183264,19,30,0.17543859649122806,0,0
GPCPD1,2,0.0,0.0,3,2,0.6666666666666666,0,0
GPD1,9,3.030333333334,0.05732551534458113,10,14,0.3111111111111111,0,0
GPD1L,29,9.843000000002002,0.02254744226817272,30,51,0.11724137931034483,0,0
GPD2,27,6.918666666666399,0.014908779031024458,28,49,0.12962962962962962,0,0
GPER1,2,0.898666666667,0.0,3,2,0.6666666666666666,0,0
GPHA2,21,6.567,0.0,22,21,0.09090909090909091,0,0
GPHN,35,12.597000000000001,0.030642130852577335,36,90,0.14285714285714285,0,0
GPI,95,42.687333333332,0.049978862358457644,96,615,0.13486842105263158,0,0
GPKOW,36,19.879666666666,0.06582884124632596,37,110,0.16516516516516516,0,0
GPLD1,6,1.9073333333329998,0.08315407208944971,7,9,0.42857142857142855,0,0
GPM6A,33,12.382333333331001,0.015513982139579417,34,58,0.10338680926916222,0,0
GPM6B,12,3.1926666666642998,0.010336338102210192,13,14,0.1794871794871795,0,0
GPN1,69,34.032,0.09827652527008317,70,535,0.22153209109730848,0,0
GPN2,12,3.596000000000399,0.10733803556762936,13,35,0.44871794871794873,0,0
GPN3,66,21.86199999999971,0.05977806788350333,67,415,0.18769787426503845,0,0
GPNMB,9,3.175666666666,0.02429885787228595,10,12,0.26666666666666666,0,0
GPR101,2,0.1463333333333,0.0,3,2,0.6666666666666666,0,0
GPR107,9,1.566,0.024186279481092518,10,13,0.28888888888888886,0,0
GPR108,6,0.0,0.0,7,6,0.2857142857142857,0,0
GPR112,1,0.0,0.0,2,1,1.0,0,0
GPR113,2,0.0,0.0,3,2,0.6666666666666666,0,0
GPR114,80,0.0,0.0,81,121,0.03734567901234568,0,0
GPR119,1,0.0526666666667,0.0,2,1,1.0,0,0
GPR12,1,0.333333333333,0.0,2,1,1.0,0,0
GPR124,2,0.0,0.0,3,2,0.6666666666666666,0,0
GPR125,3,0.0,0.0,4,3,0.5,0,0
GPR126,3,0.0,0.0,4,4,0.6666666666666666,0,0
GPR128,3,0.0,0.0,4,4,0.6666666666666666,0,0
GPR133,2,0.0,0.0,3,3,1.0,0,0
GPR135,4,1.309666666667,0.0,5,4,0.4,0,0
GPR137,3,0.0,0.0,4,4,0.6666666666666666,0,0
GPR137B,7,0.7103333333333,0.06631872075667962,8,13,0.4642857142857143,0,0
GPR137C,1,0.0,0.0,2,1,1.0,0,0
GPR141,12,0.0,0.0,13,14,0.1794871794871795,0,0
GPR142,1,0.0,0.0,2,1,1.0,0,0
GPR143,2,0.968,0.0,3,2,0.6666666666666666,0,0
GPR149,1,0.0,0.0,2,1,1.0,0,0
GPR15,2,0.942333333333,0.5006109509513694,3,3,1.0,0,0
GPR155,1,0.264333333333,0.0,2,1,1.0,0,0
GPR156,69,10.174333333333701,0.005444221169440441,70,132,0.0546583850931677,0,0
GPR157,1,0.0,0.0,2,1,1.0,0,0
GPR158,3,0.0,0.0,4,3,0.5,0,0
GPR161,18,4.2763333333307,0.05762538186812201,19,44,0.2573099415204678,0,0
GPR17,1,0.0,0.0,2,1,1.0,0,0
GPR173,1,0.09,0.0,2,1,1.0,0,0
GPR179,1,0.0243333333333,0.0,2,1,1.0,0,0
GPR18,12,2.7293333333326,0.0037809656173169778,13,13,0.16666666666666666,0,0
GPR180,4,0.0,0.0,5,4,0.4,0,0
GPR183,35,10.729666666666999,0.016130474776646773,36,60,0.09523809523809523,0,0
GPR20,3,0.732333333333,0.0,4,3,0.5,0,0
GPR21,73,0.0,0.0,74,137,0.050721954831543875,0,0
GPR22,3,0.481999999999,0.0,4,3,0.5,0,0
GPR25,8,4.251333333333,0.07853086762656059,9,12,0.3333333333333333,0,0
GPR26,1,0.528666666667,0.0,2,1,1.0,1,1
GPR27,1,0.14,0.0,2,1,1.0,0,0
GPR3,6,1.9693333333340002,0.0,7,6,0.2857142857142857,0,0
GPR35,7,1.2573333333337002,0.0,8,8,0.2857142857142857,0,0
GPR37,27,10.893666666667,0.03900339441568711,28,77,0.2037037037037037,0,0
GPR39,1,0.446333333333,0.0,2,1,1.0,0,0
GPR50,17,9.515666666667,0.012951401383328039,18,20,0.13071895424836602,0,0
GPR52,31,2.716,0.0027025280553271427,32,45,0.0907258064516129,0,0
GPR55,4,1.071333333333,0.0,5,4,0.4,0,0
GPR56,4,0.0,0.0,5,6,0.6,0,0
GPR6,2,0.7290000000000001,0.0,3,2,0.6666666666666666,0,0
GPR61,1,0.522666666667,0.0,2,1,1.0,0,0
GPR78,1,0.485333333333,0.0,2,1,1.0,0,0
GPR84,3,0.6930000000000001,0.0,4,3,0.5,0,0
GPR85,1,0.265333333333,0.0,2,1,1.0,0,0
GPR89A,36,6.794000000000699,0.010599797949305665,37,73,0.10960960960960961,0,0
GPR89B,19,0.0,0.0,20,26,0.1368421052631579,0,0
GPR98,24,0.0,0.0,25,24,0.08,1,1
GPRASP1,29,16.212,0.007804581375231075,30,35,0.08045977011494253,0,0
GPRASP2,66,32.71566666667899,0.021315056746557884,67,150,0.06784260515603799,0,0
GPRC5A,24,11.730333333333999,0.10527344759372981,25,85,0.2833333333333333,0,0
GPRC5B,19,6.537000000000001,0.0234477247369913,20,32,0.16842105263157894,0,0
GPRC5C,32,2.9066666666651,0.0013860922874534601,33,38,0.07196969696969698,0,0
GPRC5D,2,0.279,0.0,3,2,0.6666666666666666,0,0
GPRIN1,19,0.0,0.0,20,29,0.15263157894736842,0,0
GPRIN2,13,3.666666666663,0.02372238268878542,14,24,0.26373626373626374,0,0
GPRIN3,4,0.0,0.0,5,5,0.5,0,0
GPS1,72,41.510999999998,0.1361375044101643,73,638,0.24277016742770166,7,1
GPS2,65,34.727999999998,0.056483544624916976,66,274,0.12773892773892773,5,1
GPSM1,25,9.614999999999,0.037121879968427196,26,50,0.15384615384615385,0,0
GPSM2,15,6.683999999998999,0.03595507724511804,16,22,0.18333333333333332,3,1
GPSM3,9,4.059333333334,0.09373488949228725,10,15,0.3333333333333333,0,0
GPT,5,1.5556666666669998,0.0,6,5,0.3333333333333333,0,0
GPT2,16,5.206,0.02665101928103714,17,25,0.18382352941176472,0,0
GPX1,30,13.069333333334002,0.03251724741320202,31,62,0.13333333333333333,1,1
GPX2,3,1.389,0.35696092178841227,4,5,0.8333333333333334,0,0
GPX3,2,0.7,0.0,3,2,0.6666666666666666,0,0
GPX4,41,20.201666666668004,0.10499625267773395,42,220,0.25551684088269455,0,0
GPX7,39,15.476000000001,0.011405878535129053,40,61,0.0782051282051282,0,0
GPX8,12,3.628000000001,0.007465061594806936,13,13,0.16666666666666666,0,0
GRAMD1A,32,9.4003333333313,0.015867669498956138,33,57,0.10795454545454546,0,0
GRAMD1B,20,6.048000000000001,0.02090984105265996,21,37,0.1761904761904762,0,0
GRAMD1C,8,3.333333333334,0.03703647989574364,9,11,0.3055555555555556,0,0
GRAMD3,26,0.0,0.0,27,39,0.1111111111111111,0,0
GRAMD4,3,1.417666666667,0.0,4,3,0.5,0,0
GRAP,8,4.478333333332,0.04445478692572284,9,10,0.2777777777777778,0,0
GRAP2,80,41.1336666666653,0.03277376815232692,81,284,0.08765432098765433,0,0
GRASP,8,0.0,0.0,9,18,0.5,1,1
GRB10,42,21.114000000001997,0.08329262185812869,43,180,0.19933554817275748,0,0
GRB14,17,8.531999999999998,0.06657558676254886,18,34,0.2222222222222222,0,0
GRB2,555,293.62999999999715,0.019401427108696977,556,5977,0.03873873873873874,15,1
GRB7,41,18.623666666666992,0.014177583547809873,42,64,0.0743321718931475,1,1
GREB1,16,2.5523333333337,0.014615779702716566,17,27,0.19852941176470587,0,0
GREB1L,6,0.2820000000003,0.0,7,7,0.3333333333333333,0,0
GREM1,1,0.0,0.0,2,1,1.0,0,0
GRHL1,3,1.9833333333340002,0.2546638828432269,4,4,0.6666666666666666,0,0
GRHL2,7,4.302666666667,0.08473006855515867,8,10,0.35714285714285715,0,0
GRHL3,6,3.330000000001,0.08862537407037134,7,8,0.38095238095238093,0,0
GRHPR,41,16.180333333334,0.03337438535035769,42,110,0.12775842044134728,0,0
GRIA1,19,10.009666666667,0.06757644050983574,20,40,0.21052631578947367,2,1
GRIA2,30,12.517333333333001,0.020480509541956057,31,46,0.0989247311827957,4,1
GRIA3,20,6.331666666666701,0.008100481556937383,21,23,0.10952380952380952,0,0
GRIA4,8,3.959666666666,0.14786456363827566,9,16,0.4444444444444444,0,0
GRID1,5,0.7303333333333,0.016797139850709065,6,6,0.4,0,0
GRID2,7,2.8639999999990002,0.09887103539717541,8,11,0.39285714285714285,0,0
GRID2IP,2,0.0,0.0,3,2,0.6666666666666666,0,0
GRIK1,5,1.4400000000000002,0.0,6,5,0.3333333333333333,0,0
GRIK2,15,4.690333333333,0.07540540247500058,16,38,0.31666666666666665,0,0
GRIK3,2,0.742333333333,0.0,3,2,0.6666666666666666,0,0
GRIK4,3,0.562,0.16786793239211714,4,5,0.8333333333333334,0,0
GRIK5,10,2.91,0.037254034014637276,11,15,0.2727272727272727,0,0
GRIN1,15,6.471333333334,0.04653753187194771,16,26,0.21666666666666667,2,1
GRIN2A,14,7.26,0.12464459322286726,15,35,0.3333333333333333,2,1
GRIN2B,24,10.913000000000999,0.053866613803460646,25,61,0.20333333333333334,0,0
GRIN2C,3,0.99,0.1719054588271112,4,4,0.6666666666666666,0,0
GRIN2D,2,0.714666666666,0.0,3,2,0.6666666666666666,0,0
GRIN3A,2,0.8190000000000001,0.0,3,2,0.6666666666666666,1,1
GRIN3B,2,0.962333333333,0.5563908980261115,3,3,1.0,0,0
GRINA,2,0.0,0.0,3,2,0.6666666666666666,0,0
GRIP1,47,22.868333333336,0.05182004552435732,48,152,0.1347517730496454,4,1
GRIP2,6,1.033333333334,0.07338072199758307,7,10,0.47619047619047616,0,0
GRIPAP1,50,23.384666666665996,0.16910818043413942,51,544,0.4266666666666667,1,1
GRK1,9,2.326333333332,0.03225444072995206,10,13,0.28888888888888886,0,0
GRK4,6,1.4420000000000002,0.08419145603987813,7,10,0.47619047619047616,0,0
GRK5,172,83.47300000000399,0.026360884714292123,173,946,0.06358381502890173,0,0
GRK6,30,12.926666666665996,0.023735080994826775,31,51,0.10967741935483871,0,0
GRK7,2,0.58,0.0,3,2,0.6666666666666666,0,0
GRM1,34,13.827666666664001,0.17625141457288254,35,261,0.43865546218487395,0,0
GRM2,13,6.9913333333339995,0.01909471965426848,14,16,0.17582417582417584,3,1
GRM3,5,2.232,0.0,6,5,0.3333333333333333,3,1
GRM4,1,0.417333333333,0.0,2,1,1.0,2,1
GRM5,8,3.4586666666680004,0.0,9,8,0.2222222222222222,0,0
GRM6,1,0.210666666667,0.0,2,1,1.0,0,0
GRM7,5,1.861333333333,0.04179986581969781,6,6,0.4,2,1
GRN,102,43.536666666662605,0.01580846780702308,103,277,0.05273177232057872,1,1
GRP,1,0.313,0.0,2,1,1.0,0,0
GRPEL1,72,32.446333333336014,0.0559052996634668,73,415,0.15791476407914765,4,1
GRPEL2,11,2.225666666666,0.04785947160876584,12,23,0.3484848484848485,4,1
GRPR,53,10.919999999998701,0.0007266466791354042,54,57,0.039832285115303984,0,0
GRSF1,94,48.075999999998984,0.07831996110806815,95,812,0.1818589025755879,1,1
GRTP1,7,0.0,0.0,8,7,0.25,0,0
GRWD1,272,141.7100000000031,0.07651413325657948,273,5469,0.14730122818358113,1,1
GS1-259H13.2,1,0.0,0.0,2,1,1.0,0,0
GSAP,4,2.505,0.5510622261362931,5,9,0.9,0,0
GSC,3,1.004000000001,0.0,4,3,0.5,0,0
GSDMA,15,3.6770000000006995,0.027744126194705045,16,22,0.18333333333333332,0,0
GSDMB,8,3.133666666667,0.0067505788785598925,9,9,0.25,0,0
GSDMC,2,0.7503333333340001,0.0,3,2,0.6666666666666666,0,0
GSDMD,2,1.062333333333,0.0,3,2,0.6666666666666666,0,0
GSE1,47,13.88633333332,0.04128354168469083,48,166,0.14716312056737588,3,1
GSG1,3,0.5709999999993001,0.0,4,3,0.5,0,0
GSG1L,1,0.333333333333,0.0,2,1,1.0,0,0
GSG2,25,0.0,0.0,26,54,0.16615384615384615,0,0
GSK3A,150,63.40066666666226,0.04310241646111333,151,1167,0.10304635761589404,0,0
GSK3B,342,166.02266666666796,0.018414696013034203,343,2408,0.04105501849862752,12,1
GSKIP,7,3.713333333333,0.024334317984329046,8,8,0.2857142857142857,3,1
GSN,83,40.026333333330705,0.06483140873778014,84,535,0.15347102696500287,1,1
GSPT1,48,28.952333333334,0.12387721422169183,49,286,0.24319727891156462,2,1
GSPT2,49,30.416999999997998,0.07225218896713008,50,195,0.15918367346938775,1,1
GSR,34,12.357999999997,0.07272471590936724,35,139,0.23361344537815126,0,0
GSS,26,12.356333333332001,0.1078509283079236,27,102,0.2905982905982906,0,0
GSTA1,14,5.321000000000001,0.01860065787397734,15,18,0.17142857142857143,0,0
GSTA2,5,3.038666666667,0.0,6,5,0.3333333333333333,0,0
GSTA3,4,2.357333333333,0.13658111722532398,5,6,0.6,0,0
GSTA4,6,3.7190000000000003,0.07295017762252459,7,8,0.38095238095238093,0,0
GSTA5,2,1.2553333333330001,0.0,3,2,0.6666666666666666,0,0
GSTCD,13,6.158000000001,0.026001217509260915,14,17,0.18681318681318682,0,0
GSTK1,54,24.6420000000013,0.03683315384431037,55,166,0.11178451178451178,0,0
GSTM1,9,4.305666666664999,0.03728957677565873,10,11,0.24444444444444444,0,0
GSTM2,7,4.191000000001,0.2149356228801124,8,14,0.5,0,0
GSTM3,36,17.190666666667994,0.048639040233889264,37,113,0.16966966966966968,0,0
GSTM4,15,7.889666666666001,0.06270192635442096,16,26,0.21666666666666667,0,0
GSTM5,7,4.338333333334,0.10953582211044,8,10,0.35714285714285715,0,0
GSTO1,36,15.1146666666673,0.03657177831450522,37,92,0.13813813813813813,0,0
GSTO2,12,4.4366666666670005,0.0757185730490113,13,22,0.28205128205128205,0,0
GSTP1,61,27.4756666666676,0.049416873629991816,62,270,0.1427815970386039,0,0
GSTT1,17,7.187666666665,0.009533727777098896,18,20,0.13071895424836602,0,0
GSTT2,2,0.40533333333300003,0.0,3,2,0.6666666666666666,0,0
GSTT2B,5,2.2393333333329997,0.0,6,5,0.3333333333333333,0,0
GSTZ1,9,3.813999999999,0.10658793571107399,10,17,0.37777777777777777,0,0
GTDC1,1,0.0,0.0,2,1,1.0,0,0
GTF2A1,54,27.950000000001,0.04587309593887759,55,176,0.11851851851851852,4,1
GTF2A1L,19,3.7220000000023,0.007609720077811494,20,23,0.12105263157894737,0,0
GTF2A2,8,5.007666666666,0.24730503151516786,9,19,0.5277777777777778,4,1
GTF2B,88,43.93666666667332,0.04343450432544287,89,356,0.09090909090909091,7,1
GTF2E1,84,43.582000000000676,0.04897844712791152,85,391,0.10952380952380952,4,1
GTF2E2,116,59.161333333328685,0.02535661491335986,117,428,0.06307102858826996,3,1
GTF2F1,100,55.97099999999998,0.05971160983175823,101,595,0.11782178217821782,10,1
GTF2F2,50,34.56966666667101,0.12208930750563823,51,260,0.20392156862745098,4,1
GTF2H1,65,36.835666666665,0.08139043326900414,66,328,0.15291375291375292,6,1
GTF2H2,24,14.945333333332997,0.14831915632681034,25,76,0.25333333333333335,5,1
GTF2H2B,1,0.0,0.0,2,1,1.0,0,0
GTF2H2C,10,5.448000000002001,0.19239856951316894,11,23,0.41818181818181815,0,0
GTF2H2C_2,14,8.033000000004002,0.21429882589322896,15,43,0.4095238095238095,0,0
GTF2H3,18,11.744,0.3072615551354548,19,82,0.47953216374269003,6,1
GTF2H4,55,30.488000000003005,0.08057846082584236,56,246,0.15974025974025974,6,1
GTF2H5,18,13.322666666666999,0.254400989263427,19,64,0.3742690058479532,1,1
GTF2I,145,87.41433333333103,0.06634076417533274,146,1341,0.1266887104393009,4,1
GTF2IP1,1,0.0,0.0,2,1,1.0,0,0
GTF2IRD1,53,27.274333333330997,0.03172967865963538,54,123,0.0859538784067086,0,0
GTF2IRD1P1,1,0.0,0.0,2,1,1.0,0,0
GTF2IRD2,7,1.5159999999983,0.06637194853610758,8,14,0.5,0,0
GTF2IRD2B,5,0.9999999999990001,0.04346442877222135,6,10,0.6666666666666666,0,0
GTF3A,5,1.189,0.03277905662818751,6,6,0.4,2,1
GTF3C1,101,53.55666666666768,0.059331241555175454,102,699,0.13570180547466512,4,1
GTF3C2,67,32.690999999998006,0.06950357928555646,68,356,0.1562774363476734,4,1
GTF3C2-AS1,1,0.0,0.0,2,1,1.0,0,0
GTF3C3,88,47.797000000001994,0.07369574326686036,89,621,0.15858018386108275,4,1
GTF3C4,92,47.596333333333696,0.0747482871143218,93,708,0.16549789621318373,4,1
GTF3C5,56,30.17633333333071,0.0833018905737303,57,282,0.17669172932330826,4,1
GTF3C6,15,10.098000000002001,0.19452283618285143,16,44,0.36666666666666664,0,0
GTPBP1,33,12.128333333333,0.05429884257506826,34,103,0.1836007130124777,0,0
GTPBP10,24,5.126666666665001,0.01711355451241523,25,50,0.16666666666666666,0,0
GTPBP2,21,10.433000000001,0.01605375218001929,22,27,0.11688311688311688,0,0
GTPBP3,16,7.353999999998999,0.0,17,16,0.11764705882352941,0,0
GTPBP4,154,78.42466666666796,0.109678449993533,155,2780,0.23292836196062003,0,0
GTPBP6,13,0.0,0.0,14,21,0.23076923076923078,0,0
GTPBP8,11,2.618,0.0317873814168544,12,16,0.24242424242424243,0,0
GTSE1,145,71.32699999999302,0.03909249734804644,146,952,0.08993859234766179,0,0
GTSF1,8,0.0,0.0,9,15,0.4166666666666667,0,0
GUCA1A,1,0.268666666667,0.0,2,1,1.0,0,0
GUCD1,11,3.472999999997,0.021359501565542525,12,14,0.21212121212121213,0,0
GUCY1A2,12,5.258,0.07302980321128345,13,25,0.32051282051282054,1,1
GUCY1A3,11,0.0,0.0,12,25,0.3787878787878788,1,1
GUCY1B3,16,0.0,0.0,17,33,0.2426470588235294,2,1
